id,predict_0,predict_1,predict_2
2,0.791636657281,0.19038767102,0.0179756716997
3,0.542137450068,0.326783142073,0.131079407859
4,0.723776740504,0.238806188333,0.037417071163
7,0.674724294249,0.267637891976,0.0576378137752
9,0.359140644341,0.311833142628,0.329026213031
10,0.526442462593,0.331915198248,0.141642339159
11,0.790324250852,0.191677291652,0.0179984574958
12,0.687838892849,0.264170949377,0.0479901577749
14,0.671473466224,0.269180088299,0.0593464454769
15,0.791810844008,0.19014721836,0.0180419376326
16,0.523820891123,0.334997641305,0.141181467572
17,0.575979983537,0.260751641976,0.163268374487
18,0.800471347194,0.181834998201,0.0176936546045
21,0.489751182414,0.361466453647,0.148782363938
22,0.790739481098,0.191303763838,0.0179567550643
25,0.616348219683,0.286267929684,0.0973838506326
30,0.792771963759,0.189297742425,0.0179302938159
32,0.792531171697,0.189476968027,0.0179918602759
34,0.532280484562,0.302868613207,0.164850902232
35,0.523357950135,0.333088620778,0.143553429087
36,0.791418850049,0.190582491435,0.0179986585159
37,0.687918577088,0.263918948467,0.0481624744449
39,0.525131211852,0.332571257949,0.142297530198
40,0.52046339077,0.339307686423,0.140228922807
41,0.790344449188,0.191488424555,0.0181671262573
42,0.507708453739,0.349257270971,0.143034275291
45,0.579063092016,0.262833277031,0.158103630953
46,0.789250721821,0.192608024926,0.0181412532532
47,0.41791284441,0.321043913861,0.261043241729
48,0.534203081714,0.251331987529,0.214464930757
50,0.58519900523,0.323705182398,0.0910958123717
51,0.506351961801,0.354512272316,0.139135765883
52,0.798568528656,0.183627811052,0.0178036602919
56,0.72616467707,0.241545949367,0.0322893735628
58,0.682200454284,0.271339581346,0.0464599643698
62,0.792208172078,0.189983524183,0.0178083037388
63,0.795100343162,0.187141286162,0.0177583706753
65,0.564119366778,0.261346266539,0.174534366683
66,0.559972545287,0.259763021056,0.180264433657
70,0.548081574696,0.255675386949,0.196243038354
71,0.52589069505,0.332176442586,0.141932862364
72,0.420249682041,0.321069680856,0.258680637103
73,0.755461151274,0.218610419293,0.0259284294337
74,0.790538351959,0.191412538424,0.018049109617
76,0.790824942822,0.191215434655,0.0179596225228
77,0.546961987277,0.263885262709,0.189152750014
78,0.524715735634,0.331517223454,0.143767040912
82,0.524561915482,0.333965526434,0.141472558085
85,0.547260663405,0.254699266942,0.198040069653
86,0.794200376005,0.187873818729,0.0179258052664
87,0.526029919806,0.333147852102,0.140822228091
95,0.825239127938,0.156658559136,0.0181023129263
