id,predict_0,predict_1,predict_2
2,0.871390920774,0.120825265469,0.00778381375671
3,0.544634741689,0.410503137901,0.0448621204103
4,0.722436400463,0.252780101218,0.0247834983191
7,0.603566481969,0.328515648617,0.0679178694141
9,0.594090174102,0.204982902251,0.200926923647
10,0.951792742994,0.0431962305805,0.00501102642592
11,0.742588584991,0.247782680556,0.0096287344534
12,0.831389881698,0.156378611915,0.0122315063873
14,0.65986238297,0.323739954788,0.0163976622417
15,0.899724030661,0.0937005121962,0.00657545714302
16,0.683578336736,0.295122782582,0.0212988806822
17,0.803633913249,0.181743254412,0.014622832339
18,0.963740335159,0.0314217903118,0.00483787452941
21,0.259733601523,0.559773689634,0.180492708842
22,0.906034541782,0.0873416469589,0.00662381125886
25,0.676399172257,0.302567839182,0.0210329885603
30,0.915668756705,0.0786765409802,0.00565470231455
32,0.805210195584,0.184605929622,0.0101838747947
34,0.813420518418,0.0992592024688,0.087320279113
35,0.649097228947,0.325978213923,0.0249245571299
36,0.803002950172,0.187449632838,0.00954741698905
37,0.831424386017,0.156564496765,0.0120111172184
39,0.855992023192,0.134124824397,0.00988315241026
40,0.144874748253,0.364180771539,0.490944480208
41,0.78643921396,0.203039289233,0.0105214968065
42,0.531382818099,0.432930608297,0.0356865736034
45,0.255729475649,0.273633484751,0.4706370396
46,0.927412079495,0.0669590638588,0.00562885664623
47,0.846988287037,0.140376633857,0.0126350791053
48,0.177124801687,0.167794109888,0.655081088425
50,0.419088232583,0.521749262368,0.0591625050499
51,0.441380160749,0.501169961234,0.0574498780174
52,0.963730128889,0.0314291053743,0.00484076573635
56,0.80611345015,0.183736639602,0.0101499102481
58,0.790121220216,0.19514619319,0.0147325865942
62,0.9591609284,0.0359355561182,0.00490351548155
63,0.964366536888,0.0307443975224,0.00488906558963
65,0.327204653916,0.336082407102,0.336712938982
66,0.229062434456,0.238094576238,0.532842989306
70,0.195608622422,0.195688224779,0.608703152799
71,0.951556587344,0.0434382064038,0.00500520625218
72,0.51322968524,0.437213724034,0.049556590726
73,0.845746084306,0.144551314444,0.00970260125017
74,0.851709078038,0.14016505829,0.00812586367191
76,0.748098981627,0.240488682005,0.011412336368
77,0.603314360913,0.347935494374,0.0487501447122
78,0.55441680959,0.398794774176,0.046788416234
82,0.637454405904,0.32961067289,0.0329349212063
85,0.180127020697,0.170724665592,0.649148313711
86,0.941399114047,0.0534176864218,0.00518319953148
87,0.724037224358,0.249307424439,0.0266553512027
95,0.96272203697,0.032304833016,0.00497313001435
96,0.177945145769,0.162803148918,0.659251705313
97,0.766584216514,0.214852228473,0.018563555013
98,0.94207503261,0.0527983974661,0.00512656992389
100,0.856678523549,0.133275593149,0.0100458833021
101,0.727603982087,0.259032524753,0.0133634931606
102,0.910174984945,0.0838375722223,0.00598744283298
103,0.418331353937,0.559541658231,0.0221269878322
106,0.753115743012,0.228062275028,0.0188219819606
108,0.743606565207,0.244114104778,0.0122793300146
109,0.801113998656,0.183828152849,0.0150578484951
110,0.784854750026,0.200459869059,0.0146853809143
113,0.301967883176,0.389604112847,0.308428003977
114,0.821971771285,0.164650671874,0.0133775568405
116,0.849432397065,0.139904812336,0.0106627905996
117,0.723615872367,0.255985627826,0.0203984998074
118,0.407817782706,0.543632729566,0.0485494877272
121,0.961811422155,0.0332621798175,0.00492639802769
122,0.958171592064,0.0370073415351,0.00482106640121
123,0.9487649658,0.0461746731646,0.00506036103539
124,0.950330032646,0.0446905633925,0.00497940396127
126,0.554266187894,0.42302898169,0.0227048304157
127,0.666978571049,0.310264833151,0.0227565958
128,0.768336662668,0.21617406332,0.0154892740118
133,0.685360277008,0.293814883308,0.0208248396837
136,0.490460758162,0.315056752985,0.194482488853
137,0.639053116068,0.34613888807,0.0148079958624
140,0.589532512711,0.375656376268,0.0348111110207
141,0.599042665493,0.386381564671,0.0145757698361
143,0.723093955262,0.254453603139,0.0224524415996
144,0.741700054846,0.245527767799,0.0127721773547
145,0.167794055048,0.140521804306,0.691684140646
147,0.194838234653,0.194716279448,0.6104454859
148,0.742774727423,0.244410679343,0.0128145932342
150,0.520149993093,0.441657290568,0.038192716339
151,0.775739730167,0.202612419446,0.0216478503874
153,0.660951493475,0.316304806229,0.0227437002957
155,0.83370309372,0.156286486787,0.0100104194922
156,0.819826650306,0.166430271005,0.0137430786891
160,0.554974713851,0.400882278609,0.0441430075401
163,0.240578519563,0.250045714958,0.50937576548
164,0.664127931287,0.318153753916,0.0177183147966
165,0.624303080161,0.350593775593,0.0251031442458
166,0.965660308392,0.0295170282603,0.00482266334759
167,0.671151771668,0.30349453299,0.0253536953416
168,0.849152448104,0.142725670614,0.00812188128233
169,0.846488140757,0.143369089426,0.0101427698171
170,0.184033392548,0.17689976284,0.639066844612
171,0.723843838635,0.264070717785,0.0120854435807
172,0.16475068829,0.144210869424,0.691038442285
173,0.681749799599,0.298040211522,0.0202099888793
174,0.377502117243,0.436601242773,0.185896639984
175,0.846410792222,0.143460030517,0.0101291772602
176,0.265639077855,0.275819558992,0.458541363152
180,0.820511816216,0.165845750583,0.0136424332014
181,0.163794437154,0.139035477909,0.697170084937
182,0.630628555773,0.340523912783,0.0288475314441
185,0.767448871177,0.219756171327,0.0127949574967
186,0.78132525139,0.202092823906,0.0165819247042
187,0.745736387025,0.237795981108,0.0164676318673
189,0.467835161969,0.467642069113,0.0645227689182
192,0.637690302683,0.33540693971,0.0269027576072
194,0.849887226748,0.140907689226,0.00920508402614
195,0.800938262733,0.183992150556,0.015069586711
197,0.818283007455,0.170858334252,0.0108586582929
198,0.82547131201,0.166326121336,0.00820256665398
201,0.964651596128,0.030517965295,0.00483043857717
202,0.674813014283,0.292164353662,0.0330226320558
203,0.870354583093,0.118710572688,0.0109348442195
205,0.960854265586,0.0344673061534,0.00467842826016
208,0.560441283965,0.382587135824,0.0569715802102
209,0.683430515892,0.302351837943,0.0142176461646
210,0.479688061594,0.435473730035,0.0848382083714
211,0.825614677313,0.159240544743,0.0151447779439
214,0.854289946775,0.137058599059,0.00865145416611
215,0.209556591728,0.160626627242,0.629816781031
216,0.457005022789,0.478525007904,0.0644699693071
218,0.32369739343,0.587935172259,0.0883674343111
219,0.667578803345,0.30320562198,0.0292155746745
220,0.632963555161,0.339430521945,0.027605922894
222,0.534681686967,0.381805556214,0.0835127568185
224,0.42633905332,0.427744882741,0.145916063939
226,0.783032049248,0.202969250035,0.013998700717
228,0.539862714068,0.371725602458,0.088411683474
229,0.185641550604,0.161648947675,0.652709501722
230,0.80158684992,0.188328682684,0.0100844673961
231,0.909309341383,0.0856924854403,0.00499817317622
232,0.907500770713,0.086430836796,0.00606839249065
233,0.96486151912,0.0302761023666,0.00486237851375
235,0.962016521586,0.03307515417,0.00490832424383
236,0.962146704694,0.03292773771,0.00492555759554
237,0.702811251893,0.17218791197,0.125000836137
241,0.873310593371,0.119469485548,0.00721992108072
244,0.822682450808,0.164126275252,0.01319127394
245,0.657690885044,0.329637472286,0.0126716426704
